timestamp,user_id,operation,file_type,file_size,success,signup_date,subscription_type,storage_limit,country,hour
,25,3,1,4360493.157,TRUE,20/2/2023,2,1E+11,0,
,84,3,2,9239004.52,TRUE,9/12/2023,1,5000000000,5,
,74,1,1,6127714.597,TRUE,12/8/2023,1,5000000000,2,
,14,1,2,3285174.787,TRUE,26/6/2023,2,1E+11,0,
,14,1,1,6552639.503,TRUE,26/6/2023,2,1E+11,0,
,47,1,1,6633889.411,TRUE,11/1/2023,2,1E+11,4,
,46,3,2,7111133.992,TRUE,28/2/2023,2,1E+11,5,
,43,1,1,5171077.283,TRUE,25/12/2023,2,1E+11,5,
,54,1,0,25491193.49,TRUE,14/11/2023,1,5000000000,5,
,77,1,3,107319877.2,TRUE,6/1/2023,1,5000000000,4,
,38,2,1,5313933.185,TRUE,21/9/2023,1,5000000000,4,
,84,3,2,11234004.83,TRUE,9/12/2023,1,5000000000,5,
,37,3,1,4379355.908,TRUE,23/8/2023,0,1E+12,1,
,21,3,1,9406062.304,TRUE,22/7/2023,1,5000000000,2,
,58,1,1,4242074.906,TRUE,5/4/2023,2,1E+11,0,
,12,3,3,128893940.4,TRUE,1/7/2023,0,1E+12,0,
,77,1,2,10904377.83,TRUE,6/1/2023,1,5000000000,4,
,33,2,1,4121651.551,TRUE,20/5/2023,2,1E+11,1,
,59,3,2,2567657.244,TRUE,21/4/2023,1,5000000000,0,
,25,3,2,13734355.12,TRUE,20/2/2023,2,1E+11,0,
,71,0,1,3786314.008,TRUE,13/9/2023,1,5000000000,4,
,29,3,1,5622952.747,TRUE,12/3/2023,1,5000000000,5,
,59,3,1,7028629.048,TRUE,21/4/2023,1,5000000000,0,
,7,3,3,29634063.42,TRUE,28/8/2023,1,5000000000,0,
,37,0,3,160338085.7,TRUE,23/8/2023,0,1E+12,1,
,37,1,2,8076320.723,TRUE,23/8/2023,0,1E+12,1,
,14,2,3,143680037.4,TRUE,26/6/2023,2,1E+11,0,
,44,2,1,4896871.999,TRUE,29/4/2023,1,5000000000,4,
,58,3,1,7957696.913,TRUE,5/4/2023,2,1E+11,0,
,21,0,2,3858400.117,TRUE,22/7/2023,1,5000000000,2,
,79,0,3,147117883.1,TRUE,11/11/2023,1,5000000000,4,
,57,3,2,5985947.338,TRUE,7/5/2023,2,1E+11,5,
,61,3,3,27548253.26,TRUE,19/9/2023,2,1E+11,3,
,24,1,2,2100294.306,TRUE,12/7/2023,1,5000000000,0,
,9,1,1,5994214.851,TRUE,23/1/2023,2,1E+11,1,
,18,3,0,11157804.73,TRUE,31/3/2023,0,1E+12,4,
,20,3,3,118131709.6,TRUE,11/9/2023,0,1E+12,5,
,81,0,1,4728143.566,TRUE,2/4/2023,1,5000000000,4,
,43,3,2,7172916.837,TRUE,25/12/2023,2,1E+11,5,
,64,2,1,3320612.181,TRUE,5/12/2023,1,5000000000,4,
,97,2,1,6106414.116,TRUE,8/10/2023,2,1E+11,4,
,19,3,3,68190773.38,TRUE,30/8/2023,0,1E+12,5,
,93,1,1,3706303.609,TRUE,9/5/2023,1,5000000000,1,
,46,3,1,5150079.427,TRUE,28/2/2023,2,1E+11,5,
,58,3,1,5520232.96,TRUE,5/4/2023,2,1E+11,0,
,54,3,3,106334194.5,TRUE,14/11/2023,1,5000000000,5,
,61,1,1,6006180.61,TRUE,19/9/2023,2,1E+11,3,
,9,3,1,5410383.603,TRUE,23/1/2023,2,1E+11,1,
,77,3,1,1905651.444,TRUE,6/1/2023,1,5000000000,4,
,1,3,2,12949361.34,TRUE,26/2/2023,0,1E+12,4,
,33,3,2,6599848.428,TRUE,20/5/2023,2,1E+11,1,
,76,3,3,108103363.1,TRUE,16/4/2023,2,1E+11,2,
,73,2,0,27887735.16,TRUE,29/7/2023,2,1E+11,2,
,15,1,2,8990802.954,TRUE,8/6/2023,1,5000000000,4,
,29,3,2,10984782.09,TRUE,12/3/2023,1,5000000000,5,
,68,3,2,8198355.025,TRUE,19/8/2023,1,5000000000,4,
,29,2,1,4394033.838,TRUE,12/3/2023,1,5000000000,5,
,29,3,1,1772994.097,TRUE,12/3/2023,1,5000000000,5,
,21,1,2,8096717.291,TRUE,22/7/2023,1,5000000000,2,
,9,1,1,2888906.023,TRUE,23/1/2023,2,1E+11,1,
,52,1,1,5860636.215,TRUE,9/4/2023,1,5000000000,0,
,79,3,3,133126405.4,TRUE,11/11/2023,1,5000000000,4,
,92,0,2,8591542.301,TRUE,5/9/2023,2,1E+11,4,
,98,0,2,4971466.931,TRUE,6/9/2023,2,1E+11,3,
,73,3,0,42125364.83,TRUE,29/7/2023,2,1E+11,2,
,35,3,0,25631877.68,TRUE,12/12/2023,1,5000000000,4,
,98,1,1,6481276.191,TRUE,6/9/2023,2,1E+11,3,
,23,3,1,6704343.163,TRUE,28/7/2023,1,5000000000,5,
,48,0,1,8728410.513,TRUE,8/11/2023,0,1E+12,5,
,60,1,0,25118499.82,TRUE,28/11/2023,1,5000000000,5,
,25,1,1,4175771.274,TRUE,20/2/2023,2,1E+11,0,
,67,3,1,7880932.047,TRUE,26/8/2023,2,1E+11,5,
,71,1,2,10165947.63,TRUE,13/9/2023,1,5000000000,4,
,9,1,1,7444289.357,TRUE,23/1/2023,2,1E+11,1,
,99,3,2,9472088.386,TRUE,12/11/2023,2,1E+11,4,
,99,3,2,12129051.38,TRUE,12/11/2023,2,1E+11,4,
,9,2,2,8334687.81,TRUE,23/1/2023,2,1E+11,1,
,52,3,2,3758671.904,TRUE,9/4/2023,1,5000000000,0,
,64,2,1,6384772.608,TRUE,5/12/2023,1,5000000000,4,
,79,0,0,15119978.91,TRUE,11/11/2023,1,5000000000,4,
,47,3,2,5944803.987,TRUE,11/1/2023,2,1E+11,4,
,37,1,2,6323188.998,TRUE,23/8/2023,0,1E+12,1,
,21,0,3,37732197.36,TRUE,22/7/2023,1,5000000000,2,
,20,0,2,10660173.82,TRUE,11/9/2023,0,1E+12,5,
,19,3,1,5647178.262,TRUE,30/8/2023,0,1E+12,5,
,48,0,2,5158132.85,TRUE,8/11/2023,0,1E+12,5,
,34,0,3,8421951.925,TRUE,30/7/2023,2,1E+11,4,
,73,1,3,79920862.39,TRUE,29/7/2023,2,1E+11,2,
,72,3,3,106773192.2,TRUE,24/5/2023,1,5000000000,0,
,99,1,1,2290654.589,TRUE,12/11/2023,2,1E+11,4,
,77,3,3,120541458.1,TRUE,6/1/2023,1,5000000000,4,
,68,2,1,6529411.879,TRUE,19/8/2023,1,5000000000,4,
,12,2,2,6535136.028,TRUE,1/7/2023,0,1E+12,0,
,7,1,2,8010555.604,TRUE,28/8/2023,1,5000000000,0,
,43,1,3,50402741.48,TRUE,25/12/2023,2,1E+11,5,
,95,1,2,12146368.09,TRUE,6/9/2023,2,1E+11,3,
,77,1,0,15020820.31,TRUE,6/1/2023,1,5000000000,4,
,64,1,1,5488109.997,TRUE,5/12/2023,1,5000000000,4,
,19,1,3,96756190.61,TRUE,30/8/2023,0,1E+12,5,
,43,1,0,33462053.9,TRUE,25/12/2023,2,1E+11,5,
,58,1,1,3532836.365,TRUE,5/4/2023,2,1E+11,0,
,58,0,2,9204478.459,TRUE,5/4/2023,2,1E+11,0,
,98,0,0,31566975.83,TRUE,6/9/2023,2,1E+11,3,
,77,1,1,3984215.723,TRUE,6/1/2023,1,5000000000,4,
,22,3,3,136234176.8,TRUE,19/4/2023,2,1E+11,4,
,11,3,2,12129694.23,TRUE,1/5/2023,1,5000000000,3,
,45,3,1,8964759.848,TRUE,2/3/2023,2,1E+11,3,
,58,3,1,4972394.843,TRUE,5/4/2023,2,1E+11,0,
,67,2,3,104981332,TRUE,26/8/2023,2,1E+11,5,
,75,3,1,3948010.745,TRUE,4/4/2023,2,1E+11,4,
,6,3,3,62804523.2,TRUE,28/9/2023,1,5000000000,4,
,25,3,1,7979978.128,TRUE,20/2/2023,2,1E+11,0,
,37,1,2,8690217.641,TRUE,23/8/2023,0,1E+12,1,
,57,1,2,3953417.056,TRUE,7/5/2023,2,1E+11,5,
,20,1,3,124206972.7,TRUE,11/9/2023,0,1E+12,5,
,6,1,1,5878712.39,TRUE,28/9/2023,1,5000000000,4,
,26,0,1,7972137.099,TRUE,18/6/2023,1,5000000000,4,
,67,0,2,7450851.87,TRUE,26/8/2023,2,1E+11,5,
,71,1,1,5342339.691,TRUE,13/9/2023,1,5000000000,4,
,98,2,3,172664766.5,TRUE,6/9/2023,2,1E+11,3,
,3,1,2,1405061.367,TRUE,26/2/2023,0,1E+12,0,
,25,1,1,4858441.063,TRUE,20/2/2023,2,1E+11,0,
,30,1,3,98600889.88,TRUE,19/7/2023,1,5000000000,3,
,73,1,3,119668359.4,TRUE,29/7/2023,2,1E+11,2,
,82,3,2,10375053.94,TRUE,5/6/2023,1,5000000000,2,
,34,1,1,4547546.422,TRUE,30/7/2023,2,1E+11,4,
,42,1,1,5344289.429,TRUE,25/9/2023,0,1E+12,4,
,82,3,1,4329660.91,TRUE,5/6/2023,1,5000000000,2,
,29,3,3,187565688.4,TRUE,12/3/2023,1,5000000000,5,
,50,2,0,23927638.27,TRUE,20/1/2023,1,5000000000,0,
,1,3,2,11907987.2,TRUE,26/2/2023,0,1E+12,4,
,64,3,3,97974294.28,TRUE,5/12/2023,1,5000000000,4,
,9,1,1,4052950.922,TRUE,23/1/2023,2,1E+11,1,
,10,3,0,33192955.73,TRUE,13/3/2023,2,1E+11,5,
,19,0,0,7311749.252,TRUE,30/8/2023,0,1E+12,5,
,37,0,2,8143447.282,TRUE,23/8/2023,0,1E+12,1,
,61,3,2,9400768.71,TRUE,19/9/2023,2,1E+11,3,
,26,3,2,10142848.71,TRUE,18/6/2023,1,5000000000,4,
,6,1,3,64880688.66,TRUE,28/9/2023,1,5000000000,4,
,37,2,2,7583719.351,TRUE,23/8/2023,0,1E+12,1,
,24,3,1,5869416.638,TRUE,12/7/2023,1,5000000000,0,
,7,1,2,8620976.693,TRUE,28/8/2023,1,5000000000,0,
,4,3,3,5208868.249,TRUE,18/3/2023,0,1E+12,0,
,98,0,0,7977434.285,TRUE,6/9/2023,2,1E+11,3,
,29,1,2,9558532.277,TRUE,12/3/2023,1,5000000000,5,
,71,1,0,16920313.91,TRUE,13/9/2023,1,5000000000,4,
,26,2,2,10725319.19,TRUE,18/6/2023,1,5000000000,4,
,33,3,1,3436536.164,TRUE,20/5/2023,2,1E+11,1,
,94,3,3,111193806.1,TRUE,15/10/2023,1,5000000000,3,
,19,1,1,6124070.655,TRUE,30/8/2023,0,1E+12,5,
,9,0,2,8281991.812,TRUE,23/1/2023,2,1E+11,1,
,48,1,1,3404311.835,TRUE,8/11/2023,0,1E+12,5,
,25,1,2,8627002.306,TRUE,20/2/2023,2,1E+11,0,
,62,3,3,134584029.1,TRUE,18/6/2023,2,1E+11,0,
,41,1,2,10395836.59,TRUE,11/6/2023,2,1E+11,4,
,73,3,1,2965234.368,TRUE,29/7/2023,2,1E+11,2,
,14,1,1,5335846.954,TRUE,26/6/2023,2,1E+11,0,
,48,1,0,16744858.4,TRUE,8/11/2023,0,1E+12,5,
,74,3,1,1522527.898,TRUE,12/8/2023,1,5000000000,2,
,73,2,1,3768614.886,TRUE,29/7/2023,2,1E+11,2,
,16,1,3,100280992.2,TRUE,22/8/2023,1,5000000000,5,
,6,1,2,7117163.591,TRUE,28/9/2023,1,5000000000,4,
,80,3,2,12321055.77,TRUE,9/9/2023,2,1E+11,5,
,6,1,2,4146049.802,TRUE,28/9/2023,1,5000000000,4,
,29,3,1,7188330.864,TRUE,12/3/2023,1,5000000000,5,
,21,1,3,113119200.6,TRUE,22/7/2023,1,5000000000,2,
,80,3,1,7292688.346,TRUE,9/9/2023,2,1E+11,5,
,63,3,1,2437607.926,TRUE,15/12/2023,1,5000000000,5,
,68,2,1,576129.5009,TRUE,19/8/2023,1,5000000000,4,
,12,0,2,5477140.884,TRUE,1/7/2023,0,1E+12,0,
,61,3,1,4418945.261,TRUE,19/9/2023,2,1E+11,3,
,82,3,3,100020326.6,TRUE,5/6/2023,1,5000000000,2,
,9,3,1,4298874.691,TRUE,23/1/2023,2,1E+11,1,
,64,3,1,2947889.027,TRUE,5/12/2023,1,5000000000,4,
,77,2,3,104568513.7,TRUE,6/1/2023,1,5000000000,4,
,37,1,1,5411095.158,TRUE,23/8/2023,0,1E+12,1,
,66,2,2,6599937.231,TRUE,9/6/2023,2,1E+11,1,
,30,1,0,20970479,TRUE,19/7/2023,1,5000000000,3,
,29,1,3,105693740.4,TRUE,12/3/2023,1,5000000000,5,
,87,0,1,2092801.849,TRUE,29/12/2023,0,1E+12,5,
,77,3,1,4797670.764,TRUE,6/1/2023,1,5000000000,4,
,80,0,3,16432743.64,TRUE,9/9/2023,2,1E+11,5,
,10,3,1,3813765.609,TRUE,13/3/2023,2,1E+11,5,
,58,2,2,8096522.77,TRUE,5/4/2023,2,1E+11,0,
,21,1,3,1000,TRUE,22/7/2023,1,5000000000,2,
,7,0,3,88998339.6,TRUE,28/8/2023,1,5000000000,0,
,26,0,1,2624827.033,TRUE,18/6/2023,1,5000000000,4,
,55,1,2,12205893.77,TRUE,7/6/2023,1,5000000000,4,
,38,1,1,1217771.179,TRUE,21/9/2023,1,5000000000,4,
,90,3,3,160499245.9,TRUE,5/9/2023,1,5000000000,4,
,33,3,0,22542356.25,TRUE,20/5/2023,2,1E+11,1,
,41,1,1,4152546.224,TRUE,11/6/2023,2,1E+11,4,
,51,1,1,10657543.56,TRUE,3/8/2023,1,5000000000,4,
,6,3,1,7443256.118,TRUE,28/9/2023,1,5000000000,4,
,34,1,1,5455375.77,TRUE,30/7/2023,2,1E+11,4,
,84,3,3,69594420.19,TRUE,9/12/2023,1,5000000000,5,
,95,2,1,2012499.689,TRUE,6/9/2023,2,1E+11,3,
,66,0,3,1000,TRUE,9/6/2023,2,1E+11,1,
,29,1,2,8905086.91,TRUE,12/3/2023,1,5000000000,5,
,77,0,2,10070123.16,TRUE,6/1/2023,1,5000000000,4,
,79,3,1,1204742.002,TRUE,11/11/2023,1,5000000000,4,
,10,3,0,4095353.512,TRUE,13/3/2023,2,1E+11,5,
,82,3,3,132794521.7,TRUE,5/6/2023,1,5000000000,2,
,75,3,1,5245746.486,TRUE,4/4/2023,2,1E+11,4,
,46,2,0,24956400.12,TRUE,28/2/2023,2,1E+11,5,
,61,0,1,6233009.206,TRUE,19/9/2023,2,1E+11,3,
,74,1,1,3707436.346,TRUE,12/8/2023,1,5000000000,2,
,9,0,2,8279570.998,TRUE,23/1/2023,2,1E+11,1,
,73,3,3,76655748.21,TRUE,29/7/2023,2,1E+11,2,
,6,0,1,7701338.769,TRUE,28/9/2023,1,5000000000,4,
,12,2,3,115882673.5,TRUE,1/7/2023,0,1E+12,0,
,52,3,1,6783973.564,TRUE,9/4/2023,1,5000000000,0,
,82,0,0,8376882.962,TRUE,5/6/2023,1,5000000000,2,
,8,1,3,144457888.5,TRUE,8/4/2023,1,5000000000,3,
,94,3,3,61712134.69,TRUE,15/10/2023,1,5000000000,3,
,43,3,3,169498881.7,TRUE,25/12/2023,2,1E+11,5,
,52,3,1,5611092.727,TRUE,9/4/2023,1,5000000000,0,
,79,0,1,9183031.063,TRUE,11/11/2023,1,5000000000,4,
,25,3,3,79485016.21,TRUE,20/2/2023,2,1E+11,0,
,71,2,3,173071511.4,TRUE,13/9/2023,1,5000000000,4,
,94,3,1,3370769.043,TRUE,15/10/2023,1,5000000000,3,
,19,1,0,17532239.71,TRUE,30/8/2023,0,1E+12,5,
,49,1,2,5905816.835,TRUE,18/10/2023,1,5000000000,3,
,27,3,1,6386022.218,TRUE,28/11/2023,2,1E+11,3,
,74,1,2,9453554.37,TRUE,12/8/2023,1,5000000000,2,
,66,2,0,15923701.06,TRUE,9/6/2023,2,1E+11,1,
,2,1,3,55066109.14,TRUE,16/12/2023,2,1E+11,2,
,54,3,1,4143657.951,TRUE,14/11/2023,1,5000000000,5,
,20,3,2,8808051.386,TRUE,11/9/2023,0,1E+12,5,
,6,1,1,1000,TRUE,28/9/2023,1,5000000000,4,
,79,3,1,7193190.083,TRUE,11/11/2023,1,5000000000,4,
,26,0,2,10137279.66,TRUE,18/6/2023,1,5000000000,4,
,19,3,0,17345624.74,TRUE,30/8/2023,0,1E+12,5,
,25,3,2,1961499.95,TRUE,20/2/2023,2,1E+11,0,
,81,0,1,5681546.662,TRUE,2/4/2023,1,5000000000,4,
,47,0,2,6796770.554,TRUE,11/1/2023,2,1E+11,4,
,79,3,1,1251360.542,TRUE,11/11/2023,1,5000000000,4,
,64,3,1,3567516.289,TRUE,5/12/2023,1,5000000000,4,
,7,3,3,98956568.22,TRUE,28/8/2023,1,5000000000,0,
,100,3,2,6736091.103,TRUE,23/3/2023,1,5000000000,2,
,48,3,3,150129763.3,TRUE,8/11/2023,0,1E+12,5,
,26,1,2,9203923.604,TRUE,18/6/2023,1,5000000000,4,
,23,1,1,4626472.412,TRUE,28/7/2023,1,5000000000,5,
,83,0,0,37695606.53,TRUE,29/1/2023,1,5000000000,5,
,68,3,1,5700656.025,TRUE,19/8/2023,1,5000000000,4,
,58,0,3,90426836.61,TRUE,5/4/2023,2,1E+11,0,
,23,0,1,4182420.184,TRUE,28/7/2023,1,5000000000,5,
,26,3,2,7739830.04,TRUE,18/6/2023,1,5000000000,4,
,52,1,1,5700582.966,TRUE,9/4/2023,1,5000000000,0,
,7,1,2,6251650.79,TRUE,28/8/2023,1,5000000000,0,
,29,3,1,3958543.731,TRUE,12/3/2023,1,5000000000,5,
,52,3,3,122580693.7,TRUE,9/4/2023,1,5000000000,0,
,43,2,0,23855567.91,TRUE,25/12/2023,2,1E+11,5,
,77,1,3,160382854,TRUE,6/1/2023,1,5000000000,4,
,41,0,3,40579952.86,TRUE,11/6/2023,2,1E+11,4,
,79,1,2,7666675.697,TRUE,11/11/2023,1,5000000000,4,
,24,2,3,155801182.4,TRUE,12/7/2023,1,5000000000,0,
,21,0,0,14440159.97,TRUE,22/7/2023,1,5000000000,2,
,99,3,1,5003414.391,TRUE,12/11/2023,2,1E+11,4,
,99,3,3,159909362.1,TRUE,12/11/2023,2,1E+11,4,
,75,3,1,7464045.128,TRUE,4/4/2023,2,1E+11,4,
,69,3,2,1000,TRUE,27/5/2023,1,5000000000,3,
,15,3,3,63931594.27,TRUE,8/6/2023,1,5000000000,4,
,37,1,2,8789507.961,TRUE,23/8/2023,0,1E+12,1,
,26,0,2,7046633.817,TRUE,18/6/2023,1,5000000000,4,
,33,0,0,1612887.716,TRUE,20/5/2023,2,1E+11,1,
,46,3,1,4732682.098,TRUE,28/2/2023,2,1E+11,5,
,61,3,2,8291791.027,TRUE,19/9/2023,2,1E+11,3,
,6,1,1,1302662.119,TRUE,28/9/2023,1,5000000000,4,
,62,3,1,3756632.556,TRUE,18/6/2023,2,1E+11,0,
,28,1,0,22745198.5,TRUE,6/6/2023,1,5000000000,2,
,50,3,2,9621795.881,TRUE,20/1/2023,1,5000000000,0,
,37,1,1,6618394.824,TRUE,23/8/2023,0,1E+12,1,
,75,3,3,134983810.8,TRUE,4/4/2023,2,1E+11,4,
,30,2,2,1140518.714,TRUE,19/7/2023,1,5000000000,3,
,30,3,1,3534469.85,TRUE,19/7/2023,1,5000000000,3,
,77,3,2,5746363.957,TRUE,6/1/2023,1,5000000000,4,
,30,0,3,10117821.64,TRUE,19/7/2023,1,5000000000,3,
,67,3,0,19948351.15,TRUE,26/8/2023,2,1E+11,5,
,21,0,1,6162897.615,TRUE,22/7/2023,1,5000000000,2,
,95,1,2,8646257.025,TRUE,6/9/2023,2,1E+11,3,
,77,3,3,1000,TRUE,6/1/2023,1,5000000000,4,
,26,3,1,8107822.445,TRUE,18/6/2023,1,5000000000,4,
,14,0,1,4402115.647,TRUE,26/6/2023,2,1E+11,0,
,41,3,3,122652633.3,TRUE,11/6/2023,2,1E+11,4,
,91,1,2,7002362.234,TRUE,10/5/2023,1,5000000000,5,
,12,3,2,1333968.512,TRUE,1/7/2023,0,1E+12,0,
,79,3,2,12423679.32,TRUE,11/11/2023,1,5000000000,4,
,3,1,1,7775803.47,TRUE,26/2/2023,0,1E+12,0,
,29,1,1,4080478.685,TRUE,12/3/2023,1,5000000000,5,
,35,1,1,4871309.558,TRUE,12/12/2023,1,5000000000,4,
,71,3,3,70059730.88,TRUE,13/9/2023,1,5000000000,4,
,14,1,1,5045062.932,TRUE,26/6/2023,2,1E+11,0,
,25,3,2,10245517.73,TRUE,20/2/2023,2,1E+11,0,
,71,1,1,6377107.568,TRUE,13/9/2023,1,5000000000,4,
,79,1,2,5336242.817,TRUE,11/11/2023,1,5000000000,4,
,64,1,1,6405375.096,TRUE,5/12/2023,1,5000000000,4,
,54,3,0,5902400.741,TRUE,14/11/2023,1,5000000000,5,
,35,3,1,354356.9413,TRUE,12/12/2023,1,5000000000,4,
,29,2,3,118816249.5,TRUE,12/3/2023,1,5000000000,5,
,59,3,2,5331642.222,TRUE,21/4/2023,1,5000000000,0,
,19,2,1,2792235.647,TRUE,30/8/2023,0,1E+12,5,
,69,0,1,5813404.162,TRUE,27/5/2023,1,5000000000,3,
,32,0,1,2457169.765,TRUE,29/6/2023,1,5000000000,3,
,52,0,2,5607572.6,TRUE,9/4/2023,1,5000000000,0,
,20,3,2,7625826.965,TRUE,11/9/2023,0,1E+12,5,
,12,1,1,5317633.147,TRUE,1/7/2023,0,1E+12,0,
,54,2,1,9411073.703,TRUE,14/11/2023,1,5000000000,5,
,2,0,1,3440797.619,TRUE,16/12/2023,2,1E+11,2,
,77,0,0,22165276.02,TRUE,6/1/2023,1,5000000000,4,
,37,3,2,4163085.041,TRUE,23/8/2023,0,1E+12,1,
,63,1,1,5182235.772,TRUE,15/12/2023,1,5000000000,5,
,37,1,1,6103249.701,TRUE,23/8/2023,0,1E+12,1,
,35,3,2,5704144.135,TRUE,12/12/2023,1,5000000000,4,
,52,3,1,5975387.156,TRUE,9/4/2023,1,5000000000,0,
,26,3,0,28931474.85,TRUE,18/6/2023,1,5000000000,4,
,30,3,1,3517624.857,FALSE,19/7/2023,1,5000000000,3,
,23,1,1,2047442.038,TRUE,28/7/2023,1,5000000000,5,
,53,1,2,7768427.736,TRUE,22/12/2023,1,5000000000,4,
,34,3,1,4674709.865,TRUE,30/7/2023,2,1E+11,4,
,24,1,3,91960754.62,TRUE,12/7/2023,1,5000000000,0,
,12,3,2,6118820.846,TRUE,1/7/2023,0,1E+12,0,
,99,0,1,3113930.929,TRUE,12/11/2023,2,1E+11,4,
,28,1,1,9194987.472,TRUE,6/6/2023,1,5000000000,2,
,47,1,1,4285764.105,TRUE,11/1/2023,2,1E+11,4,
,54,1,0,26099775.26,TRUE,14/11/2023,1,5000000000,5,
,34,2,3,69371836.8,TRUE,30/7/2023,2,1E+11,4,
,12,2,3,96534298.89,TRUE,1/7/2023,0,1E+12,0,
,98,1,1,2566374.305,TRUE,6/9/2023,2,1E+11,3,
,12,3,1,3701945.969,TRUE,1/7/2023,0,1E+12,0,
,6,3,1,1843477.694,TRUE,28/9/2023,1,5000000000,4,
,23,1,1,3836264.425,TRUE,28/7/2023,1,5000000000,5,
,44,3,2,7403749.919,TRUE,29/4/2023,1,5000000000,4,
,6,1,1,2405968.637,TRUE,28/9/2023,1,5000000000,4,
,20,3,2,7590964.559,TRUE,11/9/2023,0,1E+12,5,
,73,3,1,2628083.258,TRUE,29/7/2023,2,1E+11,2,
,73,3,1,6885015.726,FALSE,29/7/2023,2,1E+11,2,
,95,0,1,9168027.501,TRUE,6/9/2023,2,1E+11,3,
,72,3,1,2439360.056,TRUE,24/5/2023,1,5000000000,0,
,52,0,3,136540379,TRUE,9/4/2023,1,5000000000,0,
,92,2,1,7773776.256,TRUE,5/9/2023,2,1E+11,4,
,33,0,3,127928948.5,TRUE,20/5/2023,2,1E+11,1,
,34,2,3,67114876.96,TRUE,30/7/2023,2,1E+11,4,
,6,1,2,6405458.231,TRUE,28/9/2023,1,5000000000,4,
,24,1,1,2298611.058,TRUE,12/7/2023,1,5000000000,0,
,11,1,1,1271768.162,TRUE,1/5/2023,1,5000000000,3,
,77,0,2,3692469.554,TRUE,6/1/2023,1,5000000000,4,
,5,0,1,7832523.848,TRUE,8/10/2023,2,1E+11,5,
,29,0,2,9511593.109,TRUE,12/3/2023,1,5000000000,5,
,61,0,1,6553874.066,TRUE,19/9/2023,2,1E+11,3,
,25,2,1,5784506.633,TRUE,20/2/2023,2,1E+11,0,
,98,1,1,2127576.22,TRUE,6/9/2023,2,1E+11,3,
,6,2,1,8346459.103,TRUE,28/9/2023,1,5000000000,4,
,47,3,3,141447967.9,TRUE,11/1/2023,2,1E+11,4,
,66,1,0,24442899.75,TRUE,9/6/2023,2,1E+11,1,
,16,2,1,5030792.388,TRUE,22/8/2023,1,5000000000,5,
,14,0,2,6357471.098,TRUE,26/6/2023,2,1E+11,0,
,7,3,1,6390636.86,TRUE,28/8/2023,1,5000000000,0,
,28,3,1,3345455.243,TRUE,6/6/2023,1,5000000000,2,
,73,3,3,183443896.8,TRUE,29/7/2023,2,1E+11,2,
,58,1,3,74742061.48,TRUE,5/4/2023,2,1E+11,0,
,12,0,2,13165440.48,TRUE,1/7/2023,0,1E+12,0,
,9,2,2,7551771.317,TRUE,23/1/2023,2,1E+11,1,
,23,0,1,1646290.389,TRUE,28/7/2023,1,5000000000,5,
,18,1,0,1000,TRUE,31/3/2023,0,1E+12,4,
,93,3,1,3736170.279,TRUE,9/5/2023,1,5000000000,1,
,64,1,1,4846665.377,TRUE,5/12/2023,1,5000000000,4,
,19,3,1,5685549.352,TRUE,30/8/2023,0,1E+12,5,
,10,3,2,10965128.79,TRUE,13/3/2023,2,1E+11,5,
,35,1,3,119604174.6,TRUE,12/12/2023,1,5000000000,4,
,12,0,0,14829085.89,TRUE,1/7/2023,0,1E+12,0,
,53,3,2,7878120.218,TRUE,22/12/2023,1,5000000000,4,
,61,3,1,2968086.607,TRUE,19/9/2023,2,1E+11,3,
,11,1,3,89490074.19,TRUE,1/5/2023,1,5000000000,3,
,21,3,2,8418549.293,TRUE,22/7/2023,1,5000000000,2,
,73,3,0,25410572.29,TRUE,29/7/2023,2,1E+11,2,
,30,1,1,4098319.477,TRUE,19/7/2023,1,5000000000,3,
,26,3,2,10609132.13,TRUE,18/6/2023,1,5000000000,4,
,37,3,2,6462438.682,TRUE,23/8/2023,0,1E+12,1,
,98,1,3,137092250.7,TRUE,6/9/2023,2,1E+11,3,
,11,3,1,1281693.037,TRUE,1/5/2023,1,5000000000,3,
,99,3,3,140814189.2,TRUE,12/11/2023,2,1E+11,4,
,77,3,2,10069582.9,FALSE,6/1/2023,1,5000000000,4,
,93,0,1,4182428.951,TRUE,9/5/2023,1,5000000000,1,
,75,3,1,4753774.378,TRUE,4/4/2023,2,1E+11,4,
,24,1,2,11552013.99,FALSE,12/7/2023,1,5000000000,0,
,24,3,1,869743.9666,TRUE,12/7/2023,1,5000000000,0,
,7,1,1,4721816.855,TRUE,28/8/2023,1,5000000000,0,
,37,3,3,96599579.86,TRUE,23/8/2023,0,1E+12,1,
,47,2,2,9840172.465,TRUE,11/1/2023,2,1E+11,4,
,11,0,2,4382626.48,TRUE,1/5/2023,1,5000000000,3,
,54,1,3,30889333.17,TRUE,14/11/2023,1,5000000000,5,
,88,1,1,5567956.748,TRUE,26/8/2023,1,5000000000,4,
,87,3,3,158119557.9,TRUE,29/12/2023,0,1E+12,5,
,52,2,1,6884053.915,TRUE,9/4/2023,1,5000000000,0,
,12,2,0,19507701.97,TRUE,1/7/2023,0,1E+12,0,
,47,1,2,9876125.133,TRUE,11/1/2023,2,1E+11,4,
,26,2,3,67413937.27,TRUE,18/6/2023,1,5000000000,4,
,87,3,1,4199111.079,TRUE,29/12/2023,0,1E+12,5,
